ovalheadphillips_sheetmetal_stainless_#08x2p00,1.96319,1.66871,0.17178,0.33129,0.26994,30.00000
ovalheadphillips_sheetmetal_stainless_#10x1p00,0.98773,0.82515,0.18405,0.34969,0.07055,14.00000
ovalheadphillips_sheetmetal_stainless_#10x1p00,0.99387,0.77914,0.20245,0.38037,0.11656,12.00000
ovalheadphillips_sheetmetal_stainless_#10x1p00,0.98773,0.74847,0.19018,0.35583,0.06748,12.00000
ovalheadphillips_sheetmetal_stainless_#10x1p00,0.98773,0.84049,0.18405,0.34969,0.06135,13.00000
ovalheadphillips_sheetmetal_stainless_#10x1p00,1.01227,0.79141,0.21166,0.38037,0.08282,13.00000
ovalheadphillips_sheetmetal_stainless_#10x1p00,0.99387,0.79755,0.19632,0.35583,0.07975,13.00000
ovalheadphillips_sheetmetal_stainless_#10x1p00,1.00307,0.84356,0.18098,0.34969,0.06135,13.00000
ovalheadphillips_sheetmetal_stainless_#10x1p00,0.98773,0.75153,0.19018,0.35583,0.07055,12.00000
ovalheadphillips_sheetmetal_stainless_#10x1p00,0.98466,0.83129,0.19018,0.34969,0.06442,13.00000
ovalheadphillips_sheetmetal_stainless_#10x1p00,0.98773,0.77301,0.19018,0.34969,0.06135,13.00000
ovalheadphillips_sheetmetal_stainless_#10x1p25,1.22393,1.04601,0.20859,0.34969,0.07362,17.00000
ovalheadphillips_sheetmetal_stainless_#10x1p25,1.22086,1.03681,0.20245,0.34969,0.06748,17.00000
ovalheadphillips_sheetmetal_stainless_#10x1p25,1.22086,1.02454,0.20245,0.34969,0.07669,16.00000
ovalheadphillips_sheetmetal_stainless_#10x1p25,1.23620,1.02454,0.19632,0.36810,0.07055,16.00000
ovalheadphillips_sheetmetal_stainless_#10x1p25,1.23620,1.11043,0.20859,0.34969,0.07055,18.00000
ovalheadphillips_sheetmetal_stainless_#10x1p25,1.22393,1.04601,0.20245,0.34969,0.06442,17.00000
ovalheadphillips_sheetmetal_stainless_#10x1p25,1.22699,1.04908,0.20859,0.36196,0.06442,16.00000
ovalheadphillips_sheetmetal_stainless_#10x1p25,1.24540,1.03067,0.19018,0.35583,0.07362,16.00000
ovalheadphillips_sheetmetal_stainless_#10x1p25,1.27301,1.07975,0.20859,0.36810,0.07055,16.00000
ovalheadphillips_sheetmetal_stainless_#10x1p25,1.22393,1.05828,0.19018,0.34969,0.06135,17.00000
ovalheadphillips_sheetmetal_stainless_#12x1p25,1.27301,1.05215,0.23313,0.42945,0.07362,15.00000
ovalheadphillips_sheetmetal_stainless_#12x1p25,1.26687,1.05521,0.23313,0.40491,0.07055,15.00000
ovalheadphillips_sheetmetal_stainless_#12x1p25,1.24540,1.05215,0.22699,0.40491,0.07669,15.00000
ovalheadphillips_sheetmetal_stainless_#12x1p25,1.28528,1.07975,0.23313,0.41104,0.05828,15.00000
ovalheadphillips_sheetmetal_stainless_#12x1p25,1.26994,1.04294,0.23313,0.40491,0.09202,16.00000
ovalheadphillips_sheetmetal_stainless_#12x1p25,1.26687,1.08589,0.20859,0.39264,0.07362,22.00000
ovalheadphillips_sheetmetal_stainless_#12x1p25,1.25153,1.02147,0.22086,0.39264,0.06748,14.00000
ovalheadphillips_sheetmetal_stainless_#12x1p25,1.26074,1.11043,0.22086,0.40491,0.07975,16.00000
ovalheadphillips_sheetmetal_stainless_#12x1p25,1.26380,1.05215,0.24540,0.42331,0.07669,15.00000
ovalheadphillips_sheetmetal_stainless_#12x1p25,1.25767,1.07975,0.22086,0.41104,0.07975,15.00000
panheadphillips_sheetmetal_stainless_#04x0p375,0.45092,0.31288,0.11043,0.21472,0.07669,7.00000
panheadphillips_sheetmetal_stainless_#04x0p375,0.44479,0.31902,0.12883,0.22699,0.07055,8.00000
panheadphillips_sheetmetal_stainless_#04x0p375,0.43865,0.33742,0.11656,0.21472,0.06442,8.00000
panheadphillips_sheetmetal_stainless_#04x0p375,0.46012,0.36810,0.14417,0.24540,0.06748,9.00000
panheadphillips_sheetmetal_stainless_#04x0p375,0.45092,0.35583,0.16258,0.21472,0.07055,3.00000
panheadphillips_sheetmetal_stainless_#04x0p375,0.44785,0.27914,0.11043,0.21472,0.08896,8.00000
panheadphillips_sheetmetal_stainless_#04x0p375,0.43865,0.33129,0.11656,0.20859,0.06748,9.00000
panheadphillips_sheetmetal_stainless_#04x0p375,0.44172,0.32209,0.11656,0.22086,0.07362,6.00000
panheadphillips_sheetmetal_stainless_#04x0p375,0.44785,0.28834,0.12577,0.21472,0.09509,3.00000
panheadphillips_sheetmetal_stainless_#04x0p375,0.44785,0.34969,0.11043,0.21472,0.06442,6.00000
panheadphillips_sheetmetal_stainless_#06x0p50,0.56748,0.40184,0.13497,0.26380,0.06442,8.00000
panheadphillips_sheetmetal_stainless_#06x0p50,0.57975,0.46012,0.13190,0.26380,0.06748,9.00000
panheadphillips_sheetmetal_stainless_#06x0p50,0.62883,0.48160,0.15337,0.26994,0.09816,10.00000
panheadphillips_sheetmetal_stainless_#06x0p50,0.61656,0.50000,0.15031,0.28834,0.06748,9.00000
panheadphillips_sheetmetal_stainless_#06x0p50,0.57055,0.43558,0.12883,0.25153,0.07669,9.00000
panheadphillips_sheetmetal_stainless_#06x0p50,0.57669,0.46933,0.16564,0.26994,0.07669,10.00000
panheadphillips_sheetmetal_stainless_#06x0p50,0.59202,0.45706,0.14724,0.26380,0.07669,9.00000
panheadphillips_sheetmetal_stainless_#06x0p50,0.59202,0.46319,0.15337,0.26994,0.06748,9.00000
panheadphillips_sheetmetal_stainless_#06x0p50,0.57669,0.43558,0.15337,0.26994,0.09202,9.00000
panheadphillips_sheetmetal_stainless_#06x0p50,0.58282,0.45706,0.15337,0.25153,0.07362,8.00000
panheadphillips_sheetmetal_stainless_#06x0p625,0.71779,0.60123,0.15031,0.26380,0.07362,13.00000
panheadphillips_sheetmetal_stainless_#06x0p625,0.71472,0.58282,0.14110,0.26380,0.09202,12.00000
panheadphillips_sheetmetal_stainless_#06x0p625,0.71472,0.55521,0.13497,0.25767,0.08896,11.00000
panheadphillips_sheetmetal_stainless_#06x0p625,0.73620,0.61350,0.14417,0.26380,0.08282,11.00000
panheadphillips_sheetmetal_stainless_#06x0p625,0.73006,0.60429,0.18405,0.31288,0.08896,12.00000
panheadphillips_sheetmetal_stainless_#06x0p625,0.75460,0.60736,0.17178,0.28221,0.10123,12.00000
panheadphillips_sheetmetal_stainless_#06x0p625,0.71472,0.59509,0.13497,0.26994,0.07975,12.00000
panheadphillips_sheetmetal_stainless_#06x0p625,0.72393,0.60123,0.13497,0.26380,0.08589,12.00000
panheadphillips_sheetmetal_stainless_#06x0p625,0.72699,0.58282,0.15031,0.26380,0.08282,13.00000
panheadphillips_sheetmetal_stainless_#06x0p625,0.73313,0.59509,0.16564,0.27607,0.09202,11.00000
panheadphillips_sheetmetal_stainless_#06x1p50,1.55215,1.40184,0.16564,0.26994,0.09202,27.00000
panheadphillips_sheetmetal_stainless_#06x1p50,1.56442,1.43558,0.13497,0.26994,0.07669,29.00000
panheadphillips_sheetmetal_stainless_#06x1p50,1.56135,1.43252,0.15337,0.27607,0.09202,28.00000
panheadphillips_sheetmetal_stainless_#06x1p50,1.56442,1.43865,0.13497,0.27607,0.07669,29.00000
panheadphillips_sheetmetal_stainless_#06x1p50,1.55215,1.42638,0.13497,0.26380,0.06442,29.00000
panheadphillips_sheetmetal_stainless_#06x1p50,1.56135,1.41718,0.12883,0.26380,0.08282,28.00000
